internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
67962617,Bolinichthys pyrsobolus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Bolinichthys,pyrsobolus,,,,,"(Alcock, 1890)",
129295407,Lutjanus octolineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Lutjanus,octolineatus,,,,,"(Cuvier, 1828)","<em>Lutjanus octolineatus</em> was previously considered a junior synonym of <em>Lutjanus bengalensis</em>, but is now considered a valid species according to work by Iwatsuki <em>et al</em>. (2016)."
129295975,Lutjanus sapphirolineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Lutjanus,sapphirolineatus,,,,,"Iwatsuki, Al-Mamry &amp; Heemstra, 2016",<em>Lutjanus sapphirolineatus</em> was formerly misidentified as <em>L. bengalensis </em>(Iwatsuki <em>et al.</em> 2016).
129296277,Pomadasys argyreus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Pomadasys,argyreus,,,,,"(Valenciennes, 1833)",
129495825,Scyliorhinus cabofriensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,cabofriensis,,,,,"Soares, Gomes &amp; Carvalho, 2016",
129495856,Scyliorhinus ugoi,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,ugoi,,,,,"Soares, Gadig &amp; Gomes, 2015",
129512036,Diaphus fulgens,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,fulgens,,,,,"(Brauer, 1904)",<p>There is some taxonomic uncertainty within this species complex that requires further work (Mundy 2005).&#160;</p>
129299545,Bolinichthys longipes,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Bolinichthys,longipes,,,,,"(Brauer, 1906)",
129299583,Bolinichthys nikolayi,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Bolinichthys,nikolayi,,,,,"Becker, 1978",
129299900,Ceratoscopelus townsendi,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Ceratoscopelus,townsendi,,,,,"(Eigenmann &amp; Eigenmann, 1889)",
129511252,Diaphus aliciae,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,aliciae,,,,,"Fowler, 1934","There is possibly confusion between identifications of <em>Diaphus aliciae</em> and <em>D. impostor, </em>and taxonomic work is ongoing<em>&#160;</em>(A. Williams and J. Paxton pers. comm. 2018)."
129511256,Diaphus antonbruuni,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,antonbruuni,,,,,"Nafpaktitis, 1978",
129511300,Diaphus arabicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,arabicus,,,,,"Nafpaktitis, 1978",
129511528,Diaphus chrysorhynchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,chrysorhynchus,,,,,"Gilbert &amp; Cramer, 1897",
129511555,Diaphus coeruleus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,coeruleus,,,,,"(Klunzinger, 1871)",
129511745,Diaphus danae,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,danae,,,,,Tåning 1932,
129511856,Diaphus diademophilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,diademophilus,,,,,"Nafpaktitis, 1978",
