"","db","query","class","order","family","genus"
"12878","itis","Aulopareia janetae","Teleostei","Perciformes","Gobiidae","Aulopareia"
"12879","itis","Aulopareia koumansi","Teleostei","Perciformes","Gobiidae","Aulopareia"
"12880","itis","Aulotrachichthys sajademalensis",NA,NA,NA,NA
"12881","itis","Austrobatrachus foedus","Teleostei","Batrachoidiformes","Batrachoididae","Austrobatrachus"
"12882","itis","Austrobatrachus iselesele",NA,NA,NA,NA
"12883","itis","Austrolycus laticinctus","Teleostei","Perciformes","Zoarcidae","Austrolycus"
"12884","itis","Auxis brachydorax",NA,NA,NA,NA
"12885","itis","Auxis eudorax",NA,NA,NA,NA
"12886","itis","Avocettina acuticeps","Teleostei","Anguilliformes","Nemichthyidae","Avocettina"
"12887","itis","Avocettina bowersii","Teleostei","Anguilliformes","Nemichthyidae","Avocettina"
"12888","itis","Avocettina paucipora","Teleostei","Anguilliformes","Nemichthyidae","Avocettina"
"12889","itis","Awaous melanocephalus","Teleostei","Perciformes","Gobiidae","Awaous"
"12890","itis","Azygopterus corallinus","Teleostei","Perciformes","Stichaeidae","Azygopterus"
"12891","itis","Bajacalifornia aequatoris","Teleostei","Osmeriformes","Alepocephalidae","Bajacalifornia"
"12892","itis","Bajacalifornia burragei","Teleostei","Osmeriformes","Alepocephalidae","Bajacalifornia"
"12893","itis","Bajacalifornia erimoensis","Teleostei","Osmeriformes","Alepocephalidae","Bajacalifornia"
"12894","itis","Bajacalifornia microstoma","Teleostei","Osmeriformes","Alepocephalidae","Bajacalifornia"
"12895","itis","Balistes ellioti","Teleostei","Tetraodontiformes","Balistidae","Balistes"
"12896","itis","Balistes willughbeii","Teleostei","Tetraodontiformes","Balistidae","Balistes"
"12897","itis","Balistoides conspicillum","Teleostei","Tetraodontiformes","Balistidae","Balistoides"
"12898","itis","Bambradon laevis","Teleostei","Scorpaeniformes","Bembridae","Bambradon"
"12899","itis","Banjos aculeatus",NA,NA,NA,NA
"12900","itis","Banjos banjos","Teleostei","Perciformes","Banjosidae","Banjos"
"12901","itis","Banjos peregrinus",NA,NA,NA,NA
"12902","itis","Barathronus solomonensis",NA,NA,NA,NA
"12903","itis","Barbapellis pterygalces",NA,NA,NA,NA
"12904","itis","Barbulifer enigmaticus",NA,NA,NA,NA
"12905","itis","Barchatus cirrhosus",NA,NA,NA,NA
"12906","itis","Barchatus indicus",NA,NA,NA,NA
"12907","itis","Barryichthys algicola",NA,NA,NA,NA
"12908","itis","Barryichthys hutchinsi",NA,NA,NA,NA
"12909","itis","Bathymaster leurolepis","Teleostei","Perciformes","Bathymasteridae","Bathymaster"
"12910","itis","Bathymaster signatus","Teleostei","Perciformes","Bathymasteridae","Bathymaster"
"12911","itis","Bathyphylax bombifrons","Teleostei","Tetraodontiformes","Triacanthodidae","Bathyphylax"
"12912","itis","Bathyphylax omen","Teleostei","Tetraodontiformes","Triacanthodidae","Bathyphylax"
"12913","itis","Bathyphylax pruvosti","Teleostei","Tetraodontiformes","Triacanthodidae","Bathyphylax"
"12914","itis","Bascanichthys deraniyagalai","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"12915","itis","Bascanichthys fijiensis","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"12916","itis","Bascanichthys filaria","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"12917","itis","Bascanichthys gaira",NA,NA,NA,NA
"12918","itis","Bascanichthys kirkii","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"12919","itis","Bascanichthys longipinnis","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"12920","itis","Bascanichthys myersi","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"12921","itis","Bascanichthys pusillus","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"12922","itis","Bascanichthys sibogae","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"12923","itis","Bassozetus elongatus","Teleostei","Ophidiiformes","Ophidiidae","Bassozetus"
"12924","itis","Bathyagonus alascanus","Teleostei","Scorpaeniformes","Agonidae","Bathyagonus"
"12925","itis","Bathyagonus infraspinatus","Teleostei","Scorpaeniformes","Agonidae","Bathyagonus"
"12926","itis","Bathyagonus nigripinnis","Teleostei","Scorpaeniformes","Agonidae","Bathyagonus"
"12927","itis","Bathyagonus pentacanthus","Teleostei","Scorpaeniformes","Agonidae","Bathyagonus"
"12928","itis","Bathyanthias roseus","Teleostei","Perciformes","Serranidae","Bathyanthias"
"12929","itis","Bathyaploactis curtisensis","Teleostei","Scorpaeniformes","Aploactinidae","Bathyaploactis"
"12930","itis","Bathyaploactis ornatissima","Teleostei","Scorpaeniformes","Aploactinidae","Bathyaploactis"
"12931","itis","Bathycallionymus kaianus","Teleostei","Perciformes","Callionymidae","Bathycallionymus"
"12932","itis","Bathyclupea hoskynii","Teleostei","Perciformes","Bathyclupeidae","Bathyclupea"
"12933","itis","Bathyclupea nikparini",NA,NA,NA,NA
"12934","itis","Bathydraco antarcticus","Teleostei","Perciformes","Bathydraconidae","Bathydraco"
"12935","itis","Bathydraco macrolepis","Teleostei","Perciformes","Bathydraconidae","Bathydraco"
"12936","itis","Bathydraco scotiae","Teleostei","Perciformes","Bathydraconidae","Bathydraco"
"12937","itis","Bathygadus antrodes","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12938","itis","Bathygadus bowersi","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12939","itis","Bathygadus cottoides","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12940","itis","Bathygadus dubiosus","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12941","itis","Bathygadus entomelas","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12942","itis","Bathygadus furvescens","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12943","itis","Bathygadus garretti","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12944","itis","Bathygadus nipponicus","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12945","itis","Bathygadus spongiceps","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"12946","itis","Bathygobius fishelsoni","Teleostei","Perciformes","Gobiidae","Bathygobius"
"12947","itis","Bathygobius hongkongensis","Teleostei","Perciformes","Gobiidae","Bathygobius"
"12948","itis","Bathygobius karachiensis","Teleostei","Perciformes","Gobiidae","Bathygobius"
"12949","itis","Bathygobius krefftii",NA,NA,NA,NA
"12950","itis","Bathygobius niger","Teleostei","Perciformes","Gobiidae","Bathygobius"
"12951","itis","Bathygobius panayensis","Teleostei","Perciformes","Gobiidae","Bathygobius"
"12952","itis","Bathygobius petrophilus","Teleostei","Perciformes","Gobiidae","Bathygobius"
"12953","itis","Bathygobius smithi","Teleostei","Perciformes","Gobiidae","Bathygobius"
"12954","itis","Bathylagichthys australis","Teleostei","Osmeriformes","Bathylagidae","Bathylagichthys"
"12955","itis","Bathylagichthys kobylianskyi",NA,NA,NA,NA
"12956","itis","Bathylagichthys longipinnis","Teleostei","Osmeriformes","Bathylagidae","Bathylagichthys"
"12957","itis","Bathylagichthys parini","Teleostei","Osmeriformes","Bathylagidae","Bathylagichthys"
"12958","itis","Bathylagoides nigrigenys","Teleostei","Osmeriformes","Bathylagidae","Bathylagoides"
"12959","itis","Bathylagoides wesethi","Teleostei","Osmeriformes","Bathylagidae","Bathylagoides"
"12960","itis","Bathylagus andriashevi","Teleostei","Osmeriformes","Bathylagidae","Bathylagus"
"12961","itis","Bathylagus antarcticus","Teleostei","Osmeriformes","Bathylagidae","Bathylagus"
"12962","itis","Bathylagus euryops","Teleostei","Osmeriformes","Bathylagidae","Bathylagus"
"12963","itis","Bathylagus gracilis","Teleostei","Osmeriformes","Bathylagidae","Bathylagus"
"12964","itis","Bathylagus niger",NA,NA,NA,NA
"12965","itis","Bathylagus pacificus","Teleostei","Osmeriformes","Bathylagidae","Bathylagus"
"12966","itis","Bathylagus tenuis","Teleostei","Osmeriformes","Bathylagidae","Bathylagus"
"12967","itis","Bathylutichthys balushkini",NA,NA,NA,NA
"12968","itis","Bathylutichthys taranetzi","Teleostei","Scorpaeniformes","Bathylutichthyidae","Bathylutichthys"
"12969","itis","Bathylychnops chilensis",NA,NA,NA,NA
"12970","itis","Bathylychnops exilis","Teleostei","Osmeriformes","Opisthoproctidae","Bathylychnops"
"12971","itis","Bathymaster caeruleofasciatus","Teleostei","Perciformes","Bathymasteridae","Bathymaster"
"12972","itis","Bathyraja arctowskii",NA,NA,NA,NA
"12973","itis","Bathyraja caeluronigricans","Chondrichthyes","Rajiformes","Arhynchobatidae","Bathyraja"
"12974","itis","Bathyraja notoroensis","Chondrichthyes","Rajiformes","Arhynchobatidae","Bathyraja"
"12975","itis","Bathyraja pseudoisotrachys","Chondrichthyes","Rajiformes","Arhynchobatidae","Bathyraja"
"12976","itis","Bathyraja simoterus","Chondrichthyes","Rajiformes","Arhynchobatidae","Bathyraja"
"12977","itis","Bathysphyraenops declivifrons","Teleostei","Perciformes","Percichthyidae","Bathysphyraenops"
"12978","itis","Bathysphyraenops simplex","Teleostei","Perciformes","Percichthyidae","Bathysphyraenops"
"12979","itis","Bathystethus cultratus","Teleostei","Perciformes","Kyphosidae","Bathystethus"
"12980","itis","Bathystethus orientale","Teleostei","Perciformes","Kyphosidae","Bathystethus"
