date,data_src,class,order,family,genus_species,length_m,mature_age,longevity,lat_range,long_range,trophic_level
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes diploproa,0.46,7.1,28.7,28.365,68,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes flavidus,0.66,4.3,18.2,23.9564,52,4.1
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes helvomaculatus,0.41,9,35.8,26.1826,55,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes proriger,0.61,4.7,19.2,25.0678,68,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes ruberrimus,1.04,13,55.8,61.6833,237,4.4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes zacentrus,0.39,8,29.8,26.7833,67,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes fasciatus,0.3,3.9,14.9,20.4083,43,3.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes nebulosus,0.45,5.1,20.5,10.8333,30,3.8
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes serranoides,0.61,3,12.5,5.0009,5,3.9
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes mentella,0.58,4.8,18.8,46.2,98,3.6
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Tetrarogidae,Ocosia zaspilota,0.069,2.4,7.1,1.7567,3,NA
2013-02-01,fph,Actinopterygii,Syngnathiformes,Syngnathidae,Nerophis ophidion,0.29,0.8,2.7,40.0611,52,4
2013-02-01,fph,Actinopterygii,Zeiformes,Zeidae,Zeus capensis,0.9,3.6,16,10.9433,21,4.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Amblyraja radiata,1.05,5.5,26.2,115.309997559,105,4
2013-02-01,fph,Elasmobranchii,Rajiformes,Urolophidae,Urolophus lobatus,0.38,0.1,0,1,1,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Urolophidae,Urolophus piperatus,0.484,0.1,0,1,1,NA
2013-02-01,fph,Elasmobranchii,Squaliformes,Squalidae,Squalus brevirostris,0.6,4.2,17.9,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Ephippidae,Platax boersii,0.4,1.8,7.1,34.3,1,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Pleuronectidae,Lepidopsetta bilineata,0.58,4.5,19,62.1286,298,3.2
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Coregonus artedi,0.57,2.6,10.6,35.1833,93,3.4
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus clarkii clarkii,0.99,2.1,9.1,18.7852,40,NA
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Coregonus sardinella,0.47,2.6,10.1,16.483,121,3.2
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Macrourus carinatus,1,6.2,28.8,24.9116,286,NA
2013-02-01,fph,Actinopterygii,Gadiformes,Moridae,Lotella phycis,0.3,1.9,6.9,62.14,54,NA
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Macrourus whitsoni,0.75,5.4,23.9,25.66,146,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Channichthyidae,Chaenocephalus aceratus,0.72,3.9,17,33.05,41,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Channichthyidae,Cryodraco antarcticus,0.39299999999999996,2.7,10.5,17.4187,269,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Dissostichus mawsoni,1.75,6.5,31.1,14.605,174,4.4
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Trematomus hansoni,0.41,3.1,12.4,132.85,170,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Pseudochromidae,Pectinochromis lubbocki,0.034,0.1,0,NA,NA,NA
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Coregonus huntsmani,0.4,2.8,10.9,2.5167,3,3.4
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Coregonus oxyrinchus,0.5,2,7.5,19.2271,28,3.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Agonidae,Percis matsuii,0.15,2.2,7.6,NA,NA,NA
2013-02-01,fph,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Petromyzon marinus,1.2,6.9,32.2,NA,NA,4.4
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Dorosoma cepedianum,0.57,1.5,5.9,32.4556,43,2.4
2013-02-01,fph,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser brevirostrum,1.43,14,72.4,5.8,10,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Channichthyidae,Channichthys rhinoceratus,0.6,3.1,13,11.75,95,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Harpagiferidae,Harpagifer antarcticus,0.095,0.1,0,8.7783,39,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Paranotothenia magellanica,0.38,2.8,10.9,18.9667,201,NA
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Gobionotothen acuta,0.35,3.8,14.9,19.1834,122,NA
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Lepidonotothen mizops,0.15,1.7,5.7,5.4833,90,NA
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Trematomus newnesi,0.2,2.1,7.4,23.9,133,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Zoarcidae,Lycodichthys antarcticus,0.24,2.4,8.6,18.7,62,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Pleuronectidae,Rhombosolea leporina,0.222,1.2,4,12.1691,34,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Pleuronectidae,Rhombosolea tapirina,0.45,3.5,14.2,21.8242,39,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Glossogobius giuris,0.5,1.2,4.1,90.199700000000007,144,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Pomadasys crocro,0.38,2.6,10.2,51.6941,64,4
2013-02-01,fph,Actinopterygii,Beloniformes,Belonidae,Tylosurus acus acus,1.53,2.6,12.6,55.125,158,NA
2013-02-01,fph,Actinopterygii,Perciformes,Centrolophidae,Hyperoglyphe perciformis,0.91,4.5,20.5,19.2412,46,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Eucinostomus argenteus,0.2,1,3.4,90.2772,108,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Orthopristis chrysoptera,0.46,3.5,14.3,25.2589,34,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon steindachneri,0.3,2.2,8.1,59.87,81,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Orthopristis ruber,0.4,2.1,8.1,40.9,46,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Polynemidae,Polydactylus octonemus,0.33,0.5,1.3,24.3089,28,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Bairdiella chrysoura,0.3,1.1,3.8,72.5303,69,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Cynoscion arenarius,0.635,2.4,10.2,17.8556,24,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Larimus fasciatus,0.25,0.9,2.9,23.6556,26,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Micropogonias furnieri,0.6,7.8,35.9,72.1973,64,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Archosargus probatocephalus,0.91,2,8,67.7533,65,3.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Monacanthidae,Stephanolepis hispidus,0.275,2,7.1,82.1333,110,2.2
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis sabina,0.61,0.1,0,75.4757003784,55,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Mullidae,Mulloidichthys martinicus,0.39399999999999996,2,7.7,57.18,91,3.2
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Balistidae,Balistes vetula,0.6,4.5,19,118.76,143,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Gerres cinereus,0.41,1.2,4.4,44.5358,76,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Bathygobius soporator,0.15,2,6.8,66.2,240,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Labrisomidae,Labrisomus nuchipinnis,0.23,0.1,0,63.8667,151,3.5
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Bothidae,Bothus ocellatus,0.18,2.1,7.2,70.8667,89,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Anisotremus virginicus,0.406,2.8,10.9,58.9191,64,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon plumierii,0.53,6,26,62.2,60,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus undulatus,0.71,1.9,7.4,13.5842,14,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Roncador stearnsii,0.7,2.4,9.9,14.483,13,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Umbrina roncador,0.56,2.2,9.2,25.25837,35,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus paitensis,0.4,1.8,6.8,20.9,16,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Umbrina broussonnetii,0.25,1.2,4.4,8.29363,18,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus americanus,0.5,2.6,10.4,81.0667,64,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus ophicephalus,0.45,1.9,7.5,1,1,3.4
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Arius jella,0.3,2.4,8.9,15.1722,16,3.5
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Osteogeneiosus militaris,0.35,2.6,10.2,29.86667,40,4
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Anisotremus interruptus,0.51,5.2,21.9,36.44,38,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulopsis leuciscus,0.41,2.8,11,38.77,39,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon scudderii,0.35,2.5,9.5,34.72,38,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon sexfasciatum,0.71,5.2,21.6,33.61,38,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Umbrina xanti,0.4,1.8,6.8,39.14,39,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Microlepidotus brevipinnis,0.4,2.7,10.5,32.63,35,NA
2013-02-01,fph,Actinopterygii,Perciformes,Echeneidae,Echeneis naucrates,1.1,0.1,0,85.3667,355,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Alepes melanoptera,0.25,1,3.3,45.98,98,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Caranx melampygus,1.17,2.8,12.4,65.4227,299,4.5
2013-02-01,fph,Actinopterygii,Osmeriformes,Osmeridae,Spirinchus lanceolatus,0.7,5.4,23.9,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachinotus carolinus,0.64,2.1,9,88.85,67,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis say,1,0.1,0,76.5432319641,55,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis americana,2,0.1,0,61.3648338318,96,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Leiognathidae,Leiognathus fasciatus,0.21,1.2,3.9,49.6,142,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Leiognathidae,Photopectoralis bindus,0.11,1,3.2,56.62,104,2.4
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Paralichthyidae,Pseudorhombus javanicus,0.35,0.7,2.4,13.2472,45,3.5
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinidae,Atherina boyeri,0.2,5,17.5,NA,NA,2.3
2013-02-01,fph,Actinopterygii,Clupeiformes,Engraulidae,Engraulis encrasicolus,0.2,1.5,5.2,103.633,192,3.1
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Liza aurata,0.59,3.4,14.4,86.3,57,2.5
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Soleidae,Pegusa lascaris,0.4,1.8,6.3,62.3275,53,3.2
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinidae,Atherina lopeziana,0.08,1.5,4.3,15.55,3,NA
2013-02-01,fph,Actinopterygii,Perciformes,Moronidae,Dicentrarchus labrax,1.03,4.1,17.9,27.4333,36,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon sciurus,0.46,2.4,9.5,24.23377,39,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Cynoscion nothus,0.36,3.2,12.9,20.4889,23,4
2013-02-01,fph,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Cyprinodon variegatus variegatus,0.09,3.9,12,64.8183,12,NA
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Mugil curema,0.9,4.9,21.1,95.9867,182,2
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Mugil broussonnetii,0.19399999999999998,2,6.9,NA,NA,NA
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Mugil platanus,1,2.7,11.7,40.9666,31,NA
2013-02-01,fph,Actinopterygii,Batrachoidiformes,Batrachoididae,Opsanus brasiliensis,0.31,3.7,14.2,NA,NA,NA
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Chelon labrosus,0.75,5.5,23.7,32.7036,53,2.6
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Crenimugil heterocheilos,0.5,4,16.8,1.07333,2,NA
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Liza persicus,0.3,2.3,8.6,NA,NA,2.5
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Liza saliens,0.4,3.6,14.2,14.0278,15,3
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Mugil bananensis,0.4,2.8,10.9,18.06667,1,2.8
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Mugil soiuy,0.8,4.5,21.1,1,1,2.5
2013-02-01,fph,Actinopterygii,Stomiiformes,Stomiidae,Opostomias micripnus,0.5,3.1,13,30.2902,340,NA
2013-02-01,fph,Actinopterygii,Clupeiformes,Engraulidae,Coilia grayii,0.25,1.6,5.6,1,1,NA
2013-02-01,fph,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius sinensis,0.065,1.2,3.4,15.0114,41,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Pleuronectidae,Liopsetta glacialis,0.35,11,47.3,19.71,74,3.2
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Coregonus nasus,0.61,6.5,27.3,11.834,71,3.3
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Coregonus pidschian,0.5,6.1,26,8.75,6,3.2
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Strangomera bentincki,0.284,1.6,5.4,1.4,2,2.7
2013-02-01,fph,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus heteroclitus heteroclitus,0.15,1.1,3.4,NA,NA,NA
2013-02-01,fph,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus majalis,0.15,1.3,4.1,18.028,28,NA
2013-02-01,fph,Actinopterygii,Cyprinodontiformes,Fundulidae,Lucania parva,0.05,0.6,1.5,24.3489,36,NA
2013-02-01,fph,Actinopterygii,Perciformes,Eleotridae,Dormitator latifrons,0.41,1.3,5,38.46,38,2
2013-02-01,fph,Actinopterygii,Perciformes,Eleotridae,Dormitator maculatus,0.7,4.7,20.5,67.2,77,2.4
2013-02-01,fph,Actinopterygii,Perciformes,Eleotridae,Gobiomorus dormitor,0.6,4.2,17.9,29.81354,44,3.7
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Ariopsis felis,0.7,4.4,19.1,58.4333,55,3.3
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Notarius neogranatensis,0.36,2.7,10.5,1,1,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Achiridae,Achirus mazatlanus,0.2,0.8,2.6,36.28,57,3.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Cottidae,Cottus asper,0.3,4.6,17.7,26.96,34,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Labridae,Semicossyphus reticulatus,1,6.9,32,6.0833,11,3.6
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus masou macrostomus,0.5,3.3,13.6,NA,NA,NA
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Coregonus peled,0.5,4.3,17.8,1.7167,6,3
2013-02-01,fph,Actinopterygii,Beloniformes,Belonidae,Strongylura strongylura,0.4,1.2,4.3,50.87,113,4.2
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Dorosoma petenense,0.22,2.1,7.3,42.1167,83,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Gobionotothen angustifrons,0.205,2.6,9.1,2.15,3,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus fuscus,1.2,3,13.1,22.745,30,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachurus symmetricus,0.81,1.1,4.2,93.03,117,3.6
2013-02-01,fph,Actinopterygii,Myctophiformes,Myctophidae,Diaphus perspicillatus,0.071,1.7,4.8,86.0334,342,3.1
2013-02-01,fph,Actinopterygii,Myctophiformes,Myctophidae,Myctophum punctatum,0.11,2.8,8.7,112.133,128,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Bramidae,Brama brama,1,8.2,34.1,108.2114,324,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Bramidae,Brama japonica,0.61,3.5,15.5,60.07,139,4.4
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachurus murphyi,0.7,7.1,31.9,53.7732,154,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachurus picturatus,0.6,2,8.4,79.1733,83,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Euthynnus alletteratus,1.22,3.3,15.2,94.1833,162,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Thunnus albacares,2.39,1.6,7.8,95.045,334,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Thunnus obesus,2.5,4.7,23.2,96.275,339,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus cavalla,1.84,4.6,22.2,70.12,146,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Xiphiidae,Xiphias gladius,4.55,4.6,24.2,104.0264,344,4.5
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Psettodidae,Psettodes erumei,0.64,1.3,5.1,51.4967,119,4.4
2013-02-01,fph,Actinopterygii,Polymixiiformes,Polymixiidae,Polymixia japonica,0.3,5.2,20.2,61.6933,153,4.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Platycephalidae,Thysanophrys celebica,0.2,1.3,4.5,56.171,98,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena scrofa,0.5,8.3,35.2,104.7859,69,4.3
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Helicolenus dactylopterus dactylopterus,0.47,7.2,28.3,77.9833,64,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Congiopodidae,Zanclorhynchus spinifer,0.4,0.1,0,12.3833,122,3.3
2013-02-01,fph,Actinopterygii,Anguilliformes,Congridae,Conger orbignianus,1.12,4.8,22.2,17.894,18,3.7
2013-02-01,fph,Actinopterygii,Batrachoidiformes,Batrachoididae,Porichthys porosissimus,0.32,2.6,10,93.2141,60,3.7
2013-02-01,fph,Actinopterygii,Clupeiformes,Engraulidae,Engraulis anchoita,0.17,3.2,11.8,77.5834,48,2.5
2013-02-01,fph,Actinopterygii,Gadiformes,Merlucciidae,Macruronus magellanicus,1.15,6.7,33.1,49.97497,76,3.9
2013-02-01,fph,Actinopterygii,Gadiformes,Merlucciidae,Merluccius hubbsi,0.95,2.9,12.5,49.13337,63,4.2
2013-02-01,fph,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus chilensis,1.5,7.4,36.1,47.6167,11,NA
2013-02-01,fph,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus brasiliensis,0.688,3.9,16.9,30.2535,30,4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Cynoscion guatucupa,0.5,2.9,12,23.2494,24,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus peruanus,0.51,2.1,8.4,27.6233,12,2.5
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Sciaena deliciosa,0.26,1.4,5,21.1667,11,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Stellifer minor,0.25,1.2,4.4,5.12,4,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Paralichthyidae,Paralichthys adspersus,0.7,2.7,11.5,35.61,13,NA
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Galeorhinus galeus,1.93,3.5,17.2,115.338298798,359,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Artedidraconidae,Artedidraco lonnbergi,0.11,0.1,0,NA,NA,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Artedidraconidae,Artedidraco orianae,0.151,0.1,0,11.7176,149,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Artedidraconidae,Pogonophryne permitini,0.21,0.1,0,7.6417,13,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Bathydraconidae,Racovitzia glacialis,0.24,0.1,0,17.5667,156,3
2013-02-01,fph,Actinopterygii,Perciformes,Channichthyidae,Chionodraco rastrospinosus,0.52,2.8,11.4,11.7334,60,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Channichthyidae,Pseudochaenichthys georgianus,0.6,2.2,9,10.04,26,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Trematomus eulepidotus,0.34,3.2,12.3,17.5733,186,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Trematomus lepidorhinus,0.31,3,11.3,126.64,276,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Trematomus loennbergii,0.3,3.5,13.5,16.4833,267,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Trematomus scotti,0.16,2.2,7.4,18.1616,298,3.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus bassensis,0.46,3.8,15,16.725,39,4.3
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus endrachtensis,0.26,1.6,5.8,28.15417,36,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus longispinis,0.38,2.2,8.4,14.72,39,3.8
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus richardsoni,0.65,2.3,9.5,39.575,55,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Pagothenia borchgrevinki,0.28,2.7,10.1,15.285,275,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Pleuragramma antarctica,0.25,5.3,20.7,NA,NA,3
2013-02-01,fph,Actinopterygii,Perciformes,Nototheniidae,Trematomus pennellii,0.24,3,10.9,14.9695,164,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Zoarcidae,Lycodichthys dearborni,0.23,2.2,8.1,7.37,7,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Mycteroperca olfax,1.2,3.6,15.9,11.7,16,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Channichthyidae,Champsocephalus gunnari,0.66,1.9,7.2,131.583,177,3.2
2013-02-01,fph,Actinopterygii,Gadiformes,Gadidae,Boreogadus saida,0.4,3.4,12.7,61.7,354,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Zoarcidae,Lycodes raridens,0.77,5.9,26.1,24.3856,117,3.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Psychrolutidae,Dasycottus setiger,0.45,2.8,11,28.3,105,3.5
2013-02-01,fph,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser transmontanus,6.1,13,72.7,23.267,7,3.2
2013-02-01,fph,Actinopterygii,Acipenseriformes,Acipenseridae,Huso huso,8,25,138.8,19.2664,43,4.1
2013-02-01,fph,Actinopterygii,Aulopiformes,Synodontidae,Synodus fuscus,0.172,0.8,2.5,19.92556,3,NA
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Alosa kessleri,0.52,1.6,6,NA,NA,4.4
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella cultriventris,0.145,3.4,11.9,4.4167,7,3
2013-02-01,fph,Actinopterygii,Gadiformes,Merlucciidae,Merluccius capensis,1.4,5.5,26.2,51,60,4.4
2013-02-01,fph,Actinopterygii,Gadiformes,Merlucciidae,Macruronus novaezelandiae,1.2,2.5,11.2,95.1602,166,4.5
2013-02-01,fph,Actinopterygii,Ophidiiformes,Ophidiidae,Hoplobrotula gnathopus,0.45,2.4,9.5,36.248611,35,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Pleuronectidae,Eopsetta jordani,0.53,4,17.1,28.2417,59,4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Cottidae,Gymnocanthus galeatus,0.36,5.5,21.8,17.8456,58,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes marinus,1,10,44.7,NA,NA,4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes paucispinis,0.91,5.7,26.1,27.86,64,3.5
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys capensis,0.75,6.4,28.7,59.8833,35,4.2
2013-02-01,fph,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Caspiomyzon wagneri,0.5529999999999999,1.5,6,NA,NA,2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Cottidae,Hemilepidotus jordani,0.41,6,23.9,22.5339,83,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Ammodytidae,Ammodytes dubius,0.25,2.3,8.3,50.2333,106,3.1
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinopsidae,Menidia beryllina,0.15,1.2,3.7,23.7889,33,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Eleotridae,Eleotris sandwicensis,0.33,3.1,11.8,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Awaous guamensis,0.245,3.5,12.8,40.2,87,2.2
2013-02-01,fph,Actinopterygii,Perciformes,Pomatomidae,Pomatomus saltatrix,1.3,3.4,16,112.5333,252,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus russellii,0.5,2.3,9.5,58.2333,150,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Acanthopagrus schlegelii schlegelii,0.5,4.9,20.4,NA,NA,NA
